Date,Object,Price,Location,Category,Object Type,Material,Link
2019-04-22 00:00:00,"Sold Apr 22 , 2019 ROMAN BRITISH FLAGON NECK ( PROBABLY berkeley HILL WARE ) ",1.57,0,roman | ,?,?,"Edgware, United Kingdom"
2018-11-21 00:00:00,"Sold Nov 21 , 2018 A DICTIONARY OF ROMAN & GREEK ANTIQUITIES , 1700 . With Maps . ",107.12,Canada,roman | greek | ,?,?,https://www.ebay.com/itm/A-DICTIONARY-OF-ROMAN-GREEK-ANTIQUITIES-1700-With-Maps/352515296599?hash=item52138c8d57%3Ag%3AbLkAAOSwvL1b7HjL&LH_Auction=1
2019-03-03 00:00:00,"Sold Mar 3 , 2019 Ancient silver Roman Ring very rare ",27,,roman | ,jewellery | ,metal | ,
2019-02-08 00:00:00,"Sold Feb 8 , 2019 ancient antique roman agate ring ",49.5,,roman | ,jewellery | ,stone | ,
2018-11-04 00:00:00,"Sold Nov 4 , 2018 Interesting Study Group of Six Bronze Rings found in the UK ",3.37,United States,?,jewellery | ,metal | ,https://www.ebay.com/itm/Interesting-Study-Group-of-Six-Bronze-Rings-found-in-the-UK/232951361676?hash=item363cfbb08c%3Ag%3AFO4AAOSwX2xbtR4O&LH_Auction=1
2019-04-07 00:00:00,"Sold Apr 7 , 2019 Small Bronze Roman Swan Applique ",12.33,0,roman | ,?,metal | ,
2019-01-30 00:00:00,"Sold Jan 30 , 2019 SUPERB GENUINE VIKING a CROSS AMULET circa 8th/10th cent AD please read desk ",74.93,,viking | ,religious | ,?,
2019-02-26 00:00:00,"Sold Feb 26 , 2019 Lot of 10 Ancient Roman Iron Knife n=10 22504 33083 ",17.5,Netherlands,roman | ,tool | weapon | ,metal | ,https://www.ebay.com/itm/Lot-of-10x-Ancient-Roman-Iron-Knife-L-130-225mm-330gr/223403827241?hash=item3403e7e029%3Ag%3AorIAAOSwM5tcOi4k&LH_Auction=1
2019-02-24 00:00:00,"Sold Feb 24 , 2019 4 Ancient Neolithic Quartz Beads , Stone Age TOP ! RARE ! ! ",10.5,Germany,pre-historic | ,jewellery | ,stone | ,https://www.ebay.com/itm/4-Ancient-Neolithic-Quartz-Beads-Stone-Age-TOP-RARE/143139357649?hash=item2153c543d1%3Ag%3AylcAAOSwlR9cbDBX&LH_Auction=1
2019-05-03 00:00:00,"Sold  May 3, 2019 AUTHENTIC MEDIEVAL VIKING ERA BRONZE DECORATED CROSS - J89",20.99,0,medieval | viking | ,religious | ,metal | ,"Southsea, United Kingdom"
2018-12-09 00:00:00,"Sold Dec 9 , 2018 ANCIENT ROMAN BRONZE RITUAL CUP WITH LION HEADS 300 AD ",54,,roman | ,religious | vessel | ,metal | ,
2019-02-14 00:00:00,"Sold Feb 14 , 2019 ANCIENT ROMAN SILVER SENATORIAL LEGIONARY RING Legio XIX FORTUNA mm ",145,France,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/ANCIENT-ROMAN-SILVER-SENATORIAL-LEGIONARY-RING-Legio-XIX-FORTUNA-22MM/323685313643?hash=item4b5d25ec6b%3Ag%3AdTcAAOSwzcNcGBh8&LH_Auction=1
2019-01-14 00:00:00,"Sold Jan 14 , 2019 Old Rare 22. karate Gold Roman amethyst stone Beautiful Ring # g ",227.5,Thailand,roman | ,jewellery | ,metal | stone | ,https://www.ebay.com/itm/Old-Rare-22k-karat-Gold-Roman-Amethyest-stone-Beautiful-Ring-8G/283333323394?hash=item41f7fb6a82%3Ag%3AbY4AAOSwJFBcNjTD&LH_Auction=1
2018-12-16 00:00:00,"Sold Dec 16 , 2018 EARLY MEDIEVAL BRITISH IRON THIN ARROWHEAD CIRCA 1000 1100 AD ",6.62,,medieval | ,weapon | ,metal | ,
2019-02-02 00:00:00,"Sold Feb 2 , 2019 BEAUTIFUL ANCIENT EGYPTIAN RING 300 BC ( 4 ) ",37.08,Egypt,egyptian  | ,jewellery | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-4/312448767086?hash=item48bf65d46e%3Ag%3AtsQAAOSwRL1cTygE&LH_Auction=1
2019-04-23 00:00:00,"Sold Apr 23 , 2019 Bronze Amulet Pendant / Solar signs 600 9005  . Viking / hazard ",18.5,0,viking | ,religious | jewellery | ,metal | ,"Moscow, Russian Federation"
2018-12-08 00:00:00,"Sold Dec 8 , 2018 Rare Large Ancient Egyptian Seated Anubis Statue ( 1.3100 1.2890 BC ) ",60.92,United Kingdom,egyptian  | ,religious | statue | ,?,https://www.ebay.com/itm/Rare-Large-Ancient-Egyptian-Seated-Anubis-Statue-c-3100-c-2890-BC/173670187348?hash=item286f8cc154%3Ag%3Am8cAAOSwkfxcAtFk&LH_Auction=1
2018-12-29 00:00:00,"Sold Dec 29 , 2018 ULTRA RARE PHOENICIAN ANIMAL STATUETTE 30059 SUPER QUALITY ( VERY LARGE SIZE ) ( 3 ) ",95.5,United Kingdom,near east | ,statue | ,?,https://www.ebay.com/itm/ULTRA-RARE-PHOENICIAN-ANIMAL-STATUETTE-300BC-SUPER-QUALITY-VERY-LARGE-SIZE-3/312394582575?hash=item48bc2b0a2f%3Ag%3A39kAAOSwQ9lcHmig&LH_Auction=1
2018-12-17 00:00:00,"Sold Dec 17 , 2018 RARE INDUS VALLEY ARCHAIC 33.2000 BC TERRACOTTA VOTIVE BRACELET CHRISTMAS GIFT ",1.31,United Kingdom,india | ,jewellery | religious | ,terracotta | ,https://www.ebay.com/itm/RARE-INDUS-VALLEY-ARCHAIC-CA-2000-BC-TERRACOTTA-VOTIVE-BRACELET-CHRISTMAS-GIFT/264080892128?hash=item3d7c72a0e0%3Ag%3AND0AAOSwsGpcDVM6&LH_Auction=1
2019-03-05 00:00:00,"Sold Mar 5 , 2019 Lovely Lapis lazuli Stunning Old intaglio wonderful Pendant ",14.01,,?,jewellery | ,stone | ,
2019-03-30 00:00:00,"Sold Mar 30 , 2019 Rare Antique Egyptian Stone Scarab Beetle Amulet Figurine ",65,Canada,egyptian  | ,religious | statue | jewellery | tool | ,stone | ,https://www.ebay.com/itm/Rare-Antique-Egyptian-Stone-Scarab-Beetle-Amulet-Figurine/163610935601?hash=item2617f8c131%3Ag%3AHMoAAOSwp91clUl4&LH_Auction=1
2019-03-20 00:00:00,"Sold Mar 20 , 2019 STUNNING ROMAN BRONZE NAIL ORNAMENT CIRCA 100 AD VERY ARE ARTIFACT ",24.7,,roman | ,decoration | household | ,metal | ,
2019-04-07 00:00:00,"Sold Apr 7 , 2019 Rare nice Horus Egyptian Statue Falcon Figurine Ancient ky And Eye Ra Egypt art ",76,0,egyptian  | ,religious | statue | ,?,"luxor, Egypt"
2018-10-25 00:00:00,"Sold Oct 25 , 2018 BEAUTIFUL ANCIENT EGYPTIAN GLAZED FAIENCE SEAL RING EYE OF HORUS ",40.01,United Kingdom,egyptian  | ,jewellery | religious | tool | ,terracotta | ,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-GLAZED-FAIENCE-SEAL-RING-EYE-OF-HORUS/153222257562?hash=item23acc21b9a%3Ag%3AnyIAAOSwSlZbxz-I&LH_Auction=1
2019-02-16 00:00:00,"Sold Feb 16 , 2019 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9 with CENTURY AD ( 6 ) ",12.58,United Kingdom,viking | ,weapon | ,metal | ,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-LARGE-ARROW-HEAD-9-10th-CENTURY-AD-6/312471543425?hash=item48c0c15e81%3Ag%3AREwAAOSwC4lcYbgK&LH_Auction=1
2019-02-05 00:00:00,"Sold Feb 5 , 2019 Unique Antique Copper Ring with Scarab Beetle Amulet of Ancient Egyptian ",63,Egypt,egyptian  | ,jewellery | religious | tool | ,metal | ,https://www.ebay.com/itm/Unique-Antique-Copper-Ring-with-Scarab-Beetle-Amulet-of-Ancient-Egyptian/163515491584?hash=item2612486500%3Ag%3ATgYAAOSwVRBcJThx&LH_Auction=1
2019-04-06 00:00:00,"Sold Apr 6 , 2019 Group of 5 Ancient Viking Iron knife . Stunning Norse Rusty blades , 950 1000 Ad ",13.77,0,viking | ,weapon | tool | ,metal | ,"Eltham, London, United Kingdom"
2019-02-17 00:00:00,"Sold Feb 17 , 2019 Very rare Pottery Roman oil lamp circa 1 3 c. and . Very beautiful ",60,Canada,roman | ,vessel | ,terracotta | ,https://www.ebay.com/itm/Very-rare-Pottery-Roman-oil-lamp-circa-1-3-c-A-D-Very-beautiful/254118371565?hash=item3b2aa2a0ed%3Ag%3ABlAAAOSwCYdcYIKA&LH_Auction=1
2018-11-11 00:00:00,"Sold Nov 11 , 2018 Roman Cross Bronze Lot 454 ",0.99,Bosnia and Herzegovina,roman | ,religious | ,metal | ,https://www.ebay.com/itm/Roman-Cross-Bronze-Lot-454/232993253163?hash=item363f7ae72b%3Ag%3Aao4AAOSwDJNb3zTY&LH_Auction=1
2019-02-27 00:00:00,"Sold Feb 27 , 2019 NORSE ANTLER NEEDLE CASE DECORATED WITH GENUINE VIKING BRONZE RING ",21.89,United Kingdom,viking | ,jewellery | tool | ,metal | ,https://www.ebay.com/itm/NORSE-ANTLER-NEEDLE-CASE-DECORATED-WITH-GENUINE-VIKING-BRONZE-RING/401711934552?hash=item5d87e5ac58%3Ag%3A1wAAAOSw8VNcbV7p&LH_Auction=1
2019-03-16 00:00:00,"Sold Mar 16 , 2019 EXTREMELY RARE ANCIENT VIKING SILVER pendant OF A HARD SUPERB DETAIL.1,7 GR.15MM ",9.86,United Kingdom,viking | ,jewellery | ,metal | ,https://www.ebay.com/itm/EXTREMELY-RARE-ANCIENT-VIKING-SILVER-PENDAT-OF-A-HARD-SUPERB-DETAIL-1-7-GR-15MM/254151438225?hash=item3b2c9b2f91%3Ag%3ATYcAAOSwCnpcflIE&LH_Auction=1
2018-12-12 00:00:00,"Sold Dec 12 , 2018 AUTHENTIC MEDIEVAL CRUSADERS ERA BRONZE CROSS we JESUS CHRIST 7575 ",68.4,United Kingdom,medieval | near east | ,religious | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-CRUSADERS-ERA-BRONZE-CROSS-W-JESUS-CHRIST-H575/254005842156?hash=item3b23ed90ec%3Ag%3AsW0AAOSwHORcAV90&LH_Auction=1
2019-02-01 00:00:00,"Sold Feb 1 , 2019 zurich Ancient Egypt Lapis Lazuli Amulet .600 300 Very Rare ",15,United Arab Emirates,egyptian  | ,religious | ,stone | ,https://www.ebay.com/itm/Zurqieh-Ancient-Egypt-Lapis-Lazuli-Amulet-600-300-Very-Rare/382754964294?hash=item591df94346%3Ag%3A54sAAOSwALlcT9k1&LH_Auction=1
2019-02-19 00:00:00,"Sold Feb 19 , 2019 BEAUTIFUL EGYPTIAN GLAZED FAIENCE RING WITH CARTOUCHE ",34.43,United Kingdom,egyptian  | ,jewellery | ,terracotta | ,https://www.ebay.com/itm/BEAUTIFUL-EGYPTIAN-GLAZED-FAIENCE-RING-WITH-CARTOUCHE/153375459981?hash=item23b5e3ca8d%3Ag%3Ai64AAOSwQ7lcYt-s&LH_Auction=1
2018-12-13 00:00:00,"Sold Dec 13 , 2018 Twisted Viking Ring . ",1,Bulgaria,viking | ,jewellery | ,?,https://www.ebay.com/itm/Twisted-Viking-Ring/323580607304?hash=item4b56e83b48%3Ag%3AyKgAAOSwtaBcBRxa&LH_Auction=1
2019-02-10 00:00:00,"Sold Feb 10 , 2019 A409.Roman style bronze small bust of Mars ",12.99,Bulgaria,roman | ,statue | ,metal | ,https://www.ebay.com/itm/A409-Roman-style-bronze-small-bust-of-Mars/333056611753?hash=item4d8bb895a9%3Ag%3ADEAAAOSwg1JcR1-0&LH_Auction=1
2019-03-23 00:00:00,"Sold Mar 23 , 2019 VERY RARE NEOLITHIC PERIOD STONE ARROWHEAD CIRCA 3500 BC 5.279 mm ",4.21,United Kingdom,pre-historic | ,weapon | ,stone | ,https://www.ebay.com/itm/VERY-RARE-NEOLITHIC-PERIOD-STONE-ARROWHEAD-CIRCA-3500-BC-5-2gr-33mm/264234254580?hash=item3d8596c0f4%3Ag%3AFNcAAOSwCnpchhYu&LH_Auction=1
2019-04-02 00:00:00,"Sold Apr 2 , 2019 CIRCA 1000.0 VIKING ERA NORSE BRONZE STRAP END MYTHIC SERPENT HEAD ",5,0,viking | ,tool | household | ,metal | ,"Didcot, United Kingdom"
2019-01-14 00:00:00,"Sold Jan 14 , 2019 AUTHENTIC ANCIENT ROMAN ERA GLASS BEADED NECKLACE 4921 ",13.91,United Kingdom,roman | ,jewellery | ,glass | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-ERA-GLASS-BEADED-NECKLACE-H921/254053141592?hash=item3b26bf4c58%3Ag%3AWScAAOSw3GlcL3Vd&LH_Auction=1
2019-03-30 00:00:00,"Sold Mar 30 , 2019 VERY RARE ANCIENT ROMAN PERIOD RELIQUARY PENDANT and ord Cent AD ( 2 ) ",5.52,United Kingdom,roman | ,jewellery | ,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-ROMAN-PERIOD-RELIQUARY-PENDANT-2nd-3rd-Cent-AD-2/312542664562?hash=item48c4fe9772%3Ag%3AsoMAAOSwcHRcmQZi&LH_Auction=1
2018-12-30 00:00:00,"Sold Dec 30 , 2018 LARGE & IMPRESSIVE ANCIENT EGYPTIAN GLAZED FAIENCE SCARABOID WITH hieroglyphs ",45.32,United Kingdom,egyptian  | ,text | jewellery | tool | ,terracotta | ,https://www.ebay.com/itm/LARGE-IMPRESSIVE-ANCIENT-EGYPTIAN-GLAZED-FAIENCE-SCARABOID-WITH-HEIROGLYPHS/153313815200?hash=item23b2372aa0%3Ag%3A0SgAAOSw1rpcHoVf&LH_Auction=1
2019-03-20 00:00:00,"Sold Mar 20 , 2019 Rare MEDIEVAL Clasped Hands Ring Wedding Ring ",15.5,United States,medieval | ,jewellery | ,?,https://www.ebay.com/itm/Rare-MEDIEVAL-Clasped-Hands-Ring-Wedding-Ring/223446986443?hash=item34067a6ecb%3Ag%3A8CEAAOSw%7E9RciUiJ&LH_Auction=1
2018-12-29 00:00:00,"Sold Dec 29 , 2018 INTACT ANCIENT ROMAN BRONZE STATUE SOLDIER FIGURE gr mm ",95.35,United Kingdom,roman | ,statue | ,metal | ,https://www.ebay.com/itm/INTACT-ANCIENT-ROMAN-BRONZE-STATUE-SOLDIER-FIGURE-80gr-90mm/264090641147?hash=item3d7d0762fb%3Ag%3ATiwAAOSwLuBcFmvu&LH_Auction=1
2019-03-30 00:00:00,"Sold Mar 30 , 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC ( 24 ) ",20.85,United Kingdom,egyptian  | ,religious | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-24/312542676311?hash=item48c4fec557%3Ag%3AEBUAAOSw67ZcmQom&LH_Auction=1
2018-12-17 00:00:00,"Sold Dec 17 , 2018 AUTHENTIC ANCIENT INDUS VALLEY TERRACOTTA PLATE / BOWL we SNAKE 6855 ",65.18,United Kingdom,india | ,vessel | ,terracotta | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-INDUS-VALLEY-TERRACOTTA-PLATE-BOWL-W-SNAKE-L855/254015791717?hash=item3b24856265%3Ag%3AEj0AAOSwcH5cCj87&LH_Auction=1
2019-04-20 00:00:00,"Sold  Apr 20, 2019 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (6)",29.15,0,near east | ,jewellery | ,?,"Forest Row, East Sussex, United Kingdom"
2019-01-05 00:00:00,"Sold Jan 5 , 2019 a* VICTORIA & CHI RHO a* ancient SILVER Roman ring ! ! ! MASSIVE ! ! ! ! 13174. ",98,Serbia,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/VICTORIA-CHI-RHO-ancient-SILVER-Roman-ring-MASSIVE-13-74g/113492950775?hash=item1a6cb4fef7%3Ag%3Arl0AAOSw5wJcFsRc&LH_Auction=1
2019-03-07 00:00:00,"Sold Mar 7 , 2019 AMAZING ! JUG FROM TELL FARAH EARLY BRONZE AGE ! 3000BC~~~no reserve ",23.5,United States,bronze age | ,vessel | ,?,https://www.ebay.com/itm/AMAZING-JUG-FROM-TELL-FARAH-EARLY-BRONZE-AGE-3000BC-no-reserve/192839368458?hash=item2ce61f3f0a%3Ag%3AFV4AAOSwCA5cdKfR&LH_Auction=1
2018-11-24 00:00:00,"Sold Nov 24 , 2018 Ancient Roman Artifacts RARE Stone / Glass Seals Stamps c. 200 AD ( +275 ) ",1.28,United Kingdom,roman | ,tool | ,stone | glass | ,https://www.ebay.com/itm/Ancient-Roman-Artifacts-RARE-Stone-Glass-Seals-Stamps-c-200-AD-275/273564849621?hash=item3fb1bc55d5%3Ag%3AKG8AAOSwtxlb8BwG&LH_Auction=1
2019-04-27 00:00:00,"Sold Apr 27 , 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC ( 3 ) ",20.99,0,egyptian  | ,religious | ,?,"Forest Row, East Sussex, United Kingdom"
2019-02-28 00:00:00,"Sold Feb 28 , 2019 Very beautiful old Egyptian duck amulet ",15,Thailand,egyptian  | ,religious | ,?,https://www.ebay.com/itm/Very-beautifull-old-Egyptian-duck-amuelt/143142495549?hash=item2153f5253d%3Ag%3AVkkAAOSwjq9buj1B&LH_Auction=1
2019-03-02 00:00:00,"Sold Mar 2 , 2019 Ancient Viking Iron Amulet . Stunning Norse Fire Starter / Striker , c 950 1000 Ad ",9.86,United Kingdom,viking | ,religious | tool | ,metal | ,https://www.ebay.com/itm/Ancient-Viking-Iron-Amulet-Stunning-Norse-Fire-Starter-Striker-c-950-1000-Ad/264206525021?hash=item3d83efa25d%3Ag%3ACe8AAOSwCA5cbbG6&LH_Auction=1
2019-02-21 00:00:00,"Sold Feb 21 , 2019 Rare Large Ancient Egyptian Scarab Middle Kingdom ( 2000 BCE ) ",42.38,United Kingdom,egyptian  | ,jewellery | tool | ,?,https://www.ebay.com/itm/Rare-Large-Ancient-Egyptian-Scarab-Middle-Kingdom-2000-BCE/173794365703?hash=item2876f39107%3Ag%3AL3wAAOSw6KxcSh5z&LH_Auction=1
2019-01-05 00:00:00,"Sold Jan 5 , 2019 CIRCA 300 400.8 ROMAN ERA bone GAMING DICE LEGIONARY ASTRAGALUS ",10.26,United Kingdom,roman | china | ,household | ,bone | ,https://www.ebay.com/itm/CIRCA-300-400AD-ROMAN-ERA-B0NE-GAMING-DICE-LEGIONARY-ASTRAGALUS/223303385668?hash=item33fdeb4244%3Ag%3ATKMAAOSwgb1cJ73v&LH_Auction=1
2019-01-27 00:00:00,"Sold Jan 27 , 2019 a40 . Roman bronze fertility pendant ",10,Cyprus,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/A404-Roman-bronze-fertility-pendant/233105390113?hash=item364629fa21%3Ag%3AgY0AAOSwa3FcR1rw&LH_Auction=1
2019-04-17 00:00:00,"Sold Apr 17 , 2019 EXTREMELY Ancient VIKING symbol Silver RING museum quality ARTIFACT ",19.99,0,viking | ,jewellery | ,metal | ,"marrakech, Morocco"
2018-10-26 00:00:00,"Sold Oct 26 , 2018 RARE HUGE PHOENICIAN GLASS FACE PIN ( 1 ) ",27.1,United States,near east | ,clothing | ,glass | ,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-GLASS-FACE-PIN-1/332845737531?hash=item4d7f26e63b%3Ag%3AdzAAAOSw3qRbya2C&LH_Auction=1
2019-03-03 00:00:00,"Sold Mar 3 , 2019 AMAZING ARCHAIC INDUS VALLEY TERRACOTTA FERTILITY FIGURINE RARE 7 ",1.3,United Kingdom,india | ,statue | ,terracotta | ,https://www.ebay.com/itm/AMAZING-ARCHAIC-INDUS-VALLEY-TERRACOTTA-FERTILITY-FIGURINE-RARE-7/153393259773?hash=item23b6f364fd%3Ag%3AYVsAAOSwBBRccsEG&LH_Auction=1
2019-01-01 00:00:00,"Sold Jan 1 , 2019 Roman ancient brooches fibula metal detect authentic 1 3 century AD patina ",15.5,Ukraine,roman | ,clothing | ,metal | ,https://www.ebay.com/itm/Roman-ancient-brooches-fibula-metal-detect-authentic-1-3-century-AD-patina/163454412716?hash=item260ea467ac%3Ag%3AjngAAOSwhEhcJUih&LH_Auction=1
2019-01-20 00:00:00,"Sold Jan 20 , 2019 a* JUPITER and MERCURY ancient Silver Legionary Roman Ring amazing a* ",41,Serbia,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/JUPITER-and-MERCURY-Ancient-Silver-Legionary-Roman-Ring-AMAZING/264136848096?hash=item3d7fc872e0%3Ag%3AUMsAAOSwH2RcO94S&LH_Auction=1
2018-12-16 00:00:00,"Sold Dec 16 , 2018 Ancient terracotta Mother Goddess Torso Indus Valley 600 BC NO RESERVE # 795931 ",5.5,Malaysia,?,religious | ,terracotta | ,https://www.ebay.com/itm/Ancient-Teracotta-Mother-Goddess-Torso-Indus-Valley-600-BC-NO-RESERVE-TR5931/123535234319?hash=item1cc346150f%3Ag%3ANiUAAOSweIlb3EN7&LH_Auction=1
2019-03-08 00:00:00,"Sold Mar 8 , 2019 VIKING period ! Bronze hiking gear ! Bronze Cauldron . Ancient bronze . 13 14 cents ",50,Germany,viking | ,vessel | ,metal | ,https://www.ebay.com/itm/VIKING-period-Bronze-hiking-gear-Bronze-Cauldron-Ancient-bronze-13-14-centu/323724580842?hash=item4b5f7d17ea%3Ag%3AKy4AAOSwtxtca-K7&LH_Auction=1
2018-12-21 00:00:00,"Sold Dec 21 , 2018 AUTHENTIC ANCIENT ROMAN GLASS PERFUME JAR / BOTTLE 900 ",17.42,United Kingdom,roman | ,vessel | ,glass | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-GLASS-PERFUME-JAR-BOTTLE-L900/254025597576?hash=item3b251b0288%3Ag%3ArJIAAOSwE%7EZcE4YD&LH_Auction=1
2019-03-23 00:00:00,"Sold Mar 23 , 2019 Old Roman Agate stone intaglio king face seal 22. karate Solid Gold Ring # 10 ",313,Thailand,roman | ,jewellery | tool | ,stone | metal | ,https://www.ebay.com/itm/Old-Roman-Agate-stone-intaglio-king-face-seal-22k-karat-Solid-Gold-Ring-10L/283422051344?hash=item41fd454c10%3Ag%3Ax-YAAOSwhRlcj9%7E3&LH_Auction=1
2018-11-04 00:00:00,"Sold Nov 4 , 2018 BEAUTIFUL ANCIENT EGYPTIAN BRONZE STATUE 300 BC ( 1 ) ",21.29,United Kingdom,egyptian  | ,statue | ,metal | ,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BRONZE-STATUE-300-BC-1/312287179989?hash=item48b5c434d5%3Ag%3ArAIAAOSwRF1b2Hx3&LH_Auction=1
2018-12-26 00:00:00,"Sold Dec 26 , 2018 ` BLUE STONE ` Ancient BRONZE Roman ring ! ! ! ",1.25,Morocco,roman | ,jewellery | ,stone | metal | ,https://www.ebay.com/itm/BLUE-STONE-Ancient-BRONZE-Roman-ring/153306440666?hash=item23b1c6a3da%3Ag%3AvC0AAOSwJTNbzMWt&LH_Auction=1
2019-01-05 00:00:00,"Sold Jan 5 , 2019 VIKING GLASS BEADED NECKLACE WITH lapis LAZULI BIRDS WEARABLE ARTIFACT ",45.17,United Kingdom,viking | ,jewellery | ,glass | ,https://www.ebay.com/itm/VIKING-GLASS-BEADED-NECKLACE-WITH-LAPIZ-LAZULI-BIRDS-WEARABLE-ARTIFACT/312409031140?hash=item48bd0781e4%3Ag%3A8VIAAOSwd7Fb2HWR&LH_Auction=1
2018-12-26 00:00:00,"Sold Dec 26 , 2018 AUTHENTIC ANCIENT ROMAN GLASS PERFUME JAR / BOTTLE 7926 ",37.08,United Kingdom,roman | ,vessel | ,glass | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-GLASS-PERFUME-JAR-BOTTLE-L926/254025924284?hash=item3b251ffebc%3Ag%3ADrwAAOSwxJ9cE9UA&LH_Auction=1
2019-02-02 00:00:00,"Sold Feb 2 , 2019 BEAUTIFUL ANCIENT EGYPTIAN BLUE AMULET 300 BC ( 27 ) ",7.28,United Kingdom,egyptian  | ,religious | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-AMULET-300-BC-27/312448911361?hash=item48bf680801%3Ag%3APcMAAOSwRDJcT0j1&LH_Auction=1
2018-11-06 00:00:00,"Sold Nov 6 , 2018 Function Print Nail File Sanding Buffer Polishing Manicure Tool GOOD GIFT ",0.06,China,?,tool | household | ,?,https://www.ebay.com/itm/Function-Print-Nail-File-Sanding-Buffer-Polishing-Manicure-Tool-GOOD-GIFT/264018155239?hash=item3d78b556e7%3Ag%3ALfUAAOSweDdaw885&LH_Auction=1
2019-02-03 00:00:00,"Sold Feb 3 , 2019 Rare ancient phoenician glass bottle pendant , 300 bc ",7.28,United Kingdom,near east | ,jewellery | vessel | ,glass | ,https://www.ebay.com/itm/Rare-ancient-phoenician-glass-bottle-pendant-300-bc/254100675012?hash=item3b299499c4%3Ag%3ArmwAAOSwbMtcUG8s&LH_Auction=1
2019-04-16 00:00:00,"Sold Apr 16 , 2019 RARE , NEAR EASTERN BRONZE HAIR PIN CIRCA 1000 700 BC ",15.09,0,near east | ,household | ,metal | ,"CYPRUS, Cyprus"
2019-04-20 00:00:00,"Sold Apr 20 , 2019 Ancient Roman Bronze Bracelet Heads SHE wolfing Very Rare do mm gr ",22.72,0,roman | ,jewellery | ,metal | ,
2018-12-26 00:00:00,"Sold Dec 26 , 2018 Ancient Rare Wonderful Stone Ring With Wild lion # or ",19.5,Thailand,?,jewellery | ,stone | ,https://www.ebay.com/itm/Ancient-Rare-Wonderful-Stone-Ring-With-Wild-lion-7R/273621104568?hash=item3fb516b7b8%3Ag%3AydkAAOSwUPVcHTb2&LH_Auction=1
2019-02-03 00:00:00,"Sold Feb 3 , 2019 Ancient Egyptian Antiquities rare 25 Amulets ( 1816 BC ) ",80,Egypt,egyptian  | ,religious | ,?,https://www.ebay.com/itm/Ancient-Egyptian-Antiquities-rare-25-Amulets-1816-BC/123621268929?hash=item1cc866ddc1%3Ag%3A9OMAAOSwNrZcLVCw&LH_Auction=1
2019-02-09 00:00:00,"Sold Feb 9 , 2019 RARE SIZE ANCIENT AES RUDE MONEY CLUMP BEFORE money 4TH.CENTURIE.63,5 GR.50MM ",13.91,United Kingdom,?,coin | ,?,https://www.ebay.com/itm/RARE-SIZE-ANCIENT-AES-RUDE-MONEY-CLUMP-BEFORE-MONEY-5-4TH-CENTURIE-63-5-GR-50MM/254102193833?hash=item3b29abc6a9%3Ag%3AX3UAAOSwgB5cUYbq&LH_Auction=1
2018-12-17 00:00:00,"Sold Dec 17 , 2018 saharan NEOLITHIC Jasper ARROWHEAD 29.7 mm LONG ",12.5,Mauritania,pre-historic | ,weapon | ,stone | ,https://www.ebay.com/itm/Saharian-NEOLITHIC-Jasper-ARROWHEAD-29-7-mm-LONG/302991281832?hash=item468bb00ea8%3Ag%3AM2cAAOSwjQVcDqV8&LH_Auction=1
2018-10-27 00:00:00,"Sold Oct 27 , 2018 Black 60in/150cm Body Measuring Ruler Sewing Cloth Tailor Tape Measure NEW HOT ",0.16,China,?,clothing | ,?,https://www.ebay.com/itm/Black-60in-150cm-Body-Measuring-Ruler-Sewing-Cloth-Tailor-Tape-Measure-NEW-HOT/264001297296?epid=21021985517&hash=item3d77b41b90%3Ag%3AXt8AAOSw3iBbRvfN&LH_Auction=1
2019-01-19 00:00:00,"Sold Jan 19 , 2019 great decorated viking buckle complete with working pin metal detecting detector ",30.23,United Kingdom,viking | ,clothing | ,metal | ,https://www.ebay.com/itm/great-decorated-viking-buckle-complete-with-working-pin-metal-detecting-detector/254060244082?hash=item3b272bac72%3Ag%3AXDAAAOSwip5cNf-9&LH_Auction=1
