Object,Price,Location,Link
"Sold  Apr 15, 2019 RARE ANCIENT VIKING DECORATED GLASS BEAD 8th-9th century AD",$13.50,"COOTEHILL, Cavan, Ireland",https://www.ebay.com/itm/RARE-ANCIENT-VIKING-DECORATED-GLASS-BEAD-8th-9th-century-AD/163640305929?hash=item2619b8e909%3Ag%3Ae2kAAOSwsrBcq5-e&LH_Auction=1
"Sold  Apr 15, 2019 LOVELY GROUP OF ANCIENT VIKING DECORATED GLASS BEADS",$16.50,"COOTEHILL, Cavan, Ireland",https://www.ebay.com/itm/LOVELY-GROUP-OF-ANCIENT-VIKING-DECORATED-GLASS-BEADS/163640338563?hash=item2619b96883%3Ag%3ABo4AAOSwWnBcq6ND&LH_Auction=1
"Sold  Apr 15, 2019 LOVELY GROUP OF ANCIENT VIKING DECORATED GLASS BEADS",$22.50,"COOTEHILL, Cavan, Ireland",https://www.ebay.com/itm/LOVELY-GROUP-OF-ANCIENT-VIKING-DECORATED-GLASS-BEADS/163640338563?hash=item2619b96883%3Ag%3ABo4AAOSwWnBcq6ND&LH_Auction=1
"Sold  Apr 15, 2019 RARE ANCIENT VIKING DECORATED GLASS BEAD 8th-9th century AD",$15.50,"COOTEHILL, Cavan, Ireland",https://www.ebay.com/itm/RARE-ANCIENT-VIKING-DECORATED-GLASS-BEAD-8th-9th-century-AD/163640305929?hash=item2619b8e909%3Ag%3Ae2kAAOSwsrBcq5-e&LH_Auction=1
"Sold  Apr 14, 2019 LARGE BYZANTINE M JUSTINIANUS",$4.99,"Zenica, Bosnia and Herzegovina",https://www.ebay.com/itm/LARGE-BYZANTINE-M-JUSTINIANUS/323769774693?hash=item4b622eb265%3Ag%3AWocAAOSwkRdcVxsm&LH_Auction=1
"Sold  Apr 14, 2019 MUSEUM QUALITY BYZANTINE SILVER CLOTHING PIN WITH CROSS ON THE TOP CIRCA 500-700",$26.24,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-BYZANTINE-SILVER-CLOTHING-PIN-WITH-CROSS-ON-THE-TOP-CIRCA-500-700/202648080441?hash=item2f2ec45039%3Ag%3AvLYAAOSwWiJcqjWA&LH_Auction=1
"Sold  Apr 14, 2019 SCARCE CIRCA 600-700AD BYZANTINE ERA CRUSADERS SIGNET RING CROSS ON BEZEL",$2.90,"Didcot, United Kingdom",https://www.ebay.com/itm/SCARCE-CIRCA-600-700AD-BYZANTINE-ERA-CRUSADERS-SIGNET-RING-CROSS-ON-BEZEL/153440991788?hash=item23b9cbba2c%3Ag%3A7OIAAOSwUvVcpzhH&LH_Auction=1
"Sold  Apr 14, 2019 GENUINE LATE ROMAN, EARLY BYZANTINE LEAD CROSS, PRIMITIVE TYPE+++",$20.50,"..................., Norway",https://www.ebay.com/itm/GENUINE-LATE-ROMAN-EARLY-BYZANTINE-LEAD-CROSS-PRIMITIVE-TYPE/223474979167?hash=item340825915f%3Ag%3AiwYAAOSwjkJcqnRp&LH_Auction=1
"Sold  Apr 14, 2019 ANCIENT BYZANTINE RELIGIOUS CRUCIFIX CROSS PENDANT WITH DEPICTION OF CHRIST",$30.61,"Didcot, United Kingdom",https://www.ebay.com/itm/ANCIENT-BYZANTINE-RELIGIOUS-CRUCIFIX-CROSS-PENDANT-WITH-DEPICTION-OF-CHRIST/153440996177?hash=item23b9cbcb51%3Ag%3AvQcAAOSw2EJcpzoW&LH_Auction=1
"Sold  Apr 14, 2019 Intact-Circa 500-700 AD Byzantine Mammoth B0NE Gaming Dice",$22.30,"CYPRUS, Cyprus",https://www.ebay.com/itm/Intact-Circa-500-700-AD-Byzantine-Mammoth-B0NE-Gaming-Dice/392273254803?hash=item5b554ed993%3Ag%3A9OAAAOSw8adcqjQX&LH_Auction=1
"Sold  Apr 14, 2019 INTACT LATE BYZANTINE BRONZE DECORATED RING CIRCA 1200 AD - WEARABLE",$9.84,"Larnaca, Cyprus",https://www.ebay.com/itm/INTACT-LATE-BYZANTINE-BRONZE-DECORATED-RING-CIRCA-1200-AD-WEARABLE/392273250070?hash=item5b554ec716%3Ag%3ARNUAAOSwm4tcqjHU&LH_Auction=1
"Sold  Apr 14, 2019 ANCIENT BYZANTINE SILVER RELIGIOUS CRUCIFIX CROSS PENDANT W/ DEPICTION OF CHRIST",$45.04,"Didcot, United Kingdom",https://www.ebay.com/itm/ANCIENT-BYZANTINE-SILVER-RELIGIOUS-CRUCIFIX-CROSS-PENDANT-W-DEPICTION-OF-CHRIST/153440996403?hash=item23b9cbcc33%3Ag%3AG%7EkAAOSwiLlcpzor&LH_Auction=1
"Sold  Apr 14, 2019 MUSEUM QUALITY BYZANTINE SILVER CHRISTIAN CROSS PENDANT CIRCA 700 AD-WEARABLE",$48.54,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-BYZANTINE-SILVER-CHRISTIAN-CROSS-PENDANT-CIRCA-700-AD-WEARABLE/392273229823?hash=item5b554e77ff%3Ag%3Aq5MAAOSwVHRcqimu&LH_Auction=1
"Sold  Apr 14, 2019 VERY RARE - INTACT BYZANTINE ENGRAVED SILVER RING CA 500-700 AD",$44.60,"CYPRUS, Cyprus",https://www.ebay.com/itm/VERY-RARE-INTACT-BYZANTINE-ENGRAVED-SILVER-RING-CA-500-700-AD/202648034747?hash=item2f2ec39dbb%3Ag%3AEXcAAOSw6aVcqigR&LH_Auction=1
"Sold  Apr 14, 2019 ANCIENT BYZANTINE POLYGONAL WEIGHT WITH RING AND DOT MOTIFS RARE",$12.46,"Didcot, United Kingdom",https://www.ebay.com/itm/ANCIENT-BYZANTINE-POLYGONAL-WEIGHT-WITH-RING-AND-DOT-MOTIFS-RARE/153440989307?hash=item23b9cbb07b%3Ag%3Al74AAOSwrFlcpzdj&LH_Auction=1
"Sold  Apr 14, 2019 CIRCA 600-900AD ANCIENT BYZANTINE BRONZE VOTIVE PRIESTESS FIGURINE",$17.71,"EU, France",https://www.ebay.com/itm/CIRCA-600-900AD-ANCIENT-BYZANTINE-BRONZE-VOTIVE-PRIESTESS-FIGURINE/153441008703?hash=item23b9cbfc3f%3Ag%3AgGQAAOSwTGZcpz3E&LH_Auction=1
"Sold  Apr 14, 2019 Ancient crosses Metal detector finds. MIX finds LOT 100% ORIGINAL",$26.99,"Klimovsk, Russian Federation",https://www.ebay.com/itm/Ancient-crosses-Metal-detector-finds-MIX-finds-LOT-100-ORIGINAL/323766310591?hash=item4b61f9d6bf%3Ag%3A-lsAAOSwJcxcpmEB&LH_Auction=1
"Sold  Apr 14, 2019 Ancient crosses Metal detector finds. MIX finds LOT 100% ORIGINAL",$21.28,"Klimovsk, Russian Federation",https://www.ebay.com/itm/Ancient-crosses-Metal-detector-finds-MIX-finds-LOT-100-ORIGINAL/323766310591?hash=item4b61f9d6bf%3Ag%3A-lsAAOSwJcxcpmEB&LH_Auction=1
"Sold  Apr 14, 2019 Ancient crosses Metal detector finds. MIX finds LOT 100% ORIGINAL",$12.50,"Klimovsk, Russian Federation",https://www.ebay.com/itm/Ancient-crosses-Metal-detector-finds-MIX-finds-LOT-100-ORIGINAL/323766310591?hash=item4b61f9d6bf%3Ag%3A-lsAAOSwJcxcpmEB&LH_Auction=1
"Sold  Apr 14, 2019 6X Roman/Byzantine funeral bronze dice (one piece)16mm 23.5g",$24.99,"Canyon Country, California, United States",https://www.ebay.com/itm/6X-Roman-Byzantine-funeral-bronze-dice-one-piece-16mm-23-5g/401743716909?hash=item5d89caa22d%3Ag%3AXtoAAOSw2HxcpwN0&LH_Auction=1
"Sold  Apr 14, 2019 X1 Byzantine bronze cross-pendant 25mm  4.3g X-XII century",$14.99,"Canyon Country, California, United States",https://www.ebay.com/itm/X1-Byzantine-bronze-cross-pendant-25mm-4-3g-X-XII-century/163634834258?hash=item2619656b52%3Ag%3AlW8AAOSw-HJcpv8C&LH_Auction=1
"Sold  Apr 14, 2019 STUNNING LATE ROMAN OR EARLY BYZANTINE BRONZE SEAL RING-MONOGRAM",$14.43,"York, United Kingdom",https://www.ebay.com/itm/STUNNING-LATE-ROMAN-OR-EARLY-BYZANTINE-BRONZE-SEAL-RING-MONOGRAM/392273216631?hash=item5b554e4477%3Ag%3AODAAAOSwbg5cqiRo&LH_Auction=1
"Sold  Apr 14, 2019 4108	Lot of 64 ancient Roman , Byzantine , Medieval and Late Medieval glass item",$15.23,"London, United Kingdom",https://www.ebay.com/itm/4108-Lot-of-64-ancient-Roman-Byzantine-Medieval-and-Late-Medieval-glass-item/173860545032?hash=item287ae56208%3Ag%3ABnQAAOSw6HJco7vk&LH_Auction=1
"Sold  Apr 14, 2019 4080	Lot of 9 Byzantine , Medieval and Late Medieval bronze buckles",$8.53,"London, United Kingdom",https://www.ebay.com/itm/4080-Lot-of-9-Byzantine-Medieval-and-Late-Medieval-bronze-buckles/183758849078?hash=item2ac8e18436%3Ag%3AtRUAAOSwtpFco7q%7E&LH_Auction=1
"Sold  Apr 14, 2019 BYZANTINE BRONZE CROSS PENDANT",$14.51,"Sofia, default, Bulgaria",https://www.ebay.com/itm/BYZANTINE-BRONZE-CROSS-PENDANT/202648130420?hash=item2f2ec51374%3Ag%3AItYAAOSwvrVcqjzW&LH_Auction=1
"Sold  Apr 14, 2019 RARE-LATE BYZANTINE OR POST MEDIEVAL CHRISTIAN ECCLESIASTICAL BRONZE ARTIFACT PE",$61.66,"CYPRUS, Cyprus",https://www.ebay.com/itm/RARE-LATE-BYZANTINE-OR-POST-MEDIEVAL-CHRISTIAN-ECCLESIASTICAL-BRONZE-ARTIFACT-PE/392272722557?hash=item5b5546ba7d%3Ag%3AwK8AAOSw3fpcqOEf&LH_Auction=1
"Sold  Apr 14, 2019 INTACT BYZANTINE CHRISTIAN RING DEPICTING CROSS CIRCA 700-1000 AD",$19.68,"CYPRUS, Cyprus",https://www.ebay.com/itm/INTACT-BYZANTINE-CHRISTIAN-RING-DEPICTING-CROSS-CIRCA-700-1000-AD/202647114176?hash=item2f2eb591c0%3Ag%3AhO4AAOSwtDVcqOBl&LH_Auction=1
"Sold  Apr 14, 2019 MUSEUM QUALITY BYZANTINE SILVER DECORATED RING WITH FLORAL DEPICTION CA 500-700",$17.71,,
"Sold  Apr 14, 2019 ROMAN Middle Ages MEDIEVAL BYZANTINE PART OF BRONZE MACE scepter ANCIENT ANTIQUE",$18.99,"Sremska Kamenica, default, Serbia",https://www.ebay.com/itm/ROMAN-Middle-Ages-MEDIEVAL-BYZANTINE-PART-OF-BRONZE-MACE-scepter-ANCIENT-ANTIQUE/273793106295?hash=item3fbf574177%3Ag%3AwmkAAOSwYqVcq52E&LH_Auction=1
"Sold  Apr 14, 2019  BYZANTINE MASSIVE BRONZE BELT BUCKLE WITH SILVER CROOS",$88.00,"DUBAI, DUBAI, United Arab Emirates",https://www.ebay.com/itm/BYZANTINE-MASSIVE-BRONZE-BELT-BUCKLE-WITH-SILVER-CROOS/264272772446?hash=item3d87e27d5e%3Ag%3AfKMAAOSwIkNcT0Fm&LH_Auction=1
"Sold  Apr 13, 2019 CHOICE POST BYZANTINE, MEDIEVAL SILVER GILT MOUNT BELT DECORATION +++",$29.99,"..................., Norway",https://www.ebay.com/itm/CHOICE-POST-BYZANTINE-MEDIEVAL-SILVER-GILT-MOUNT-BELT-DECORATION/223473847578?hash=item3408144d1a%3Ag%3A8foAAOSw-GNcKU5G&LH_Auction=1
"Sold  Apr 13, 2019 LOT of 13pcs. ANCIENT ROMAN , BYZANTINE AND MEDIEVAL BUTTONS, BROAD VARIETY+++",$24.99,"..................., Norway",https://www.ebay.com/itm/LOT-of-13pcs-ANCIENT-ROMAN-BYZANTINE-AND-MEDIEVAL-BUTTONS-BROAD-VARIETY/223473847516?hash=item3408144cdc%3Ag%3AkisAAOSwZ6hclrUI&LH_Auction=1
"Sold  Apr 13, 2019 LOT of 5 pcs. (Broken) ANCIENT ROMAN , BYZANTINE - MEDIEVAL ERA FINGER RINGS .99",$5.24,"Carmel, Indiana, United States",https://www.ebay.com/itm/LOT-of-5-pcs-Broken-ANCIENT-ROMAN-BYZANTINE-MEDIEVAL-ERA-FINGER-RINGS-99/163632499648?hash=item261941cbc0%3Ag%3AeMQAAOSwDLtcpS3f&LH_Auction=1
"Sold  Apr 13, 2019 ANCIENT BYZANTINE BRONZE BARREL WEIGHT FOR SOLIDUS",$9.81,"Didcot, United Kingdom",https://www.ebay.com/itm/ANCIENT-BYZANTINE-BRONZE-BARREL-WEIGHT-FOR-SOLIDUS/153442395422?hash=item23b9e1251e%3Ag%3APJgAAOSwvC1cqPVS&LH_Auction=1
"Sold  Apr 13, 2019 CIRCA 700-1000AD ANCIENT BYZANTINE BRONZE CROSS PENDANT WITH SAINT DEPICTION",$17.45,"Didcot, United Kingdom",https://www.ebay.com/itm/CIRCA-700-1000AD-ANCIENT-BYZANTINE-BRONZE-CROSS-PENDANT-WITH-SAINT-DEPICTION/153442392926?hash=item23b9e11b5e%3Ag%3A-IkAAOSwQVlcqPR3&LH_Auction=1
"Sold  Apr 13, 2019  BYZANTINE BRONZE SPOON",$33.00,,
"Sold  Apr 12, 2019 Ancient Antique Byzantine Stone",$19.99,,
"Sold  Apr 12, 2019 Ancient Antique Byzantine Bronze Cross Pendant",$39.99,,
"Sold  Apr 12, 2019 5 Ancient Roman Carnelian Beads Romans VERY RARE",$8.31,"Lummi Island, Washington, United States",https://www.ebay.com/itm/5-Ancient-Roman-Carnelian-Beads-Romans-VERY-RARE/183758337929?hash=item2ac8d9b789%3Ag%3AYyYAAOSw3GFco1Qa&LH_Auction=1
"Sold  Apr 12, 2019 LATE ROMAN EARLY BYZANTINE BRONZE MOUNT DEPICTION OF CHRIST",$8.53,"Didcot, United Kingdom",https://www.ebay.com/itm/LATE-ROMAN-EARLY-BYZANTINE-BRONZE-MOUNT-DEPICTION-OF-CHRIST/153441650849?hash=item23b9d5c8a1%3Ag%3AYxkAAOSwKF1cdTog&LH_Auction=1
"Sold  Apr 12, 2019 BEAUTIFUL ANCIENT BYZANTINE DOUBLE SIDED RELIGIOUS BRONZE CROSS PENDANT",$34.11,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-BYZANTINE-DOUBLE-SIDED-RELIGIOUS-BRONZE-CROSS-PENDANT/153441521184?hash=item23b9d3ce20%3Ag%3A9dIAAOSwc0lcp9gf&LH_Auction=1
"Sold  Apr 12, 2019 CHOICE LATE BYZANTINE, EARLY MEDIEVAL BRONZE ICON FRAGMENT+++",$29.99,"Didcot, United Kingdom",https://www.ebay.com/itm/CHOICE-LATE-BYZANTINE-EARLY-MEDIEVAL-BRONZE-ICON-FRAGMENT/323767708119?hash=item4b620f29d7%3Ag%3AweAAAOSwdfVcdcrW&LH_Auction=1
"Sold  Apr 12, 2019 LATE BYZANTINE ERA RELIGIOUS DOUBLE SIDED CRUCIFIX CROSS PENDANT BEAUTIFUL",$39.36,"Didcot, United Kingdom",https://www.ebay.com/itm/LATE-BYZANTINE-ERA-RELIGIOUS-DOUBLE-SIDED-CRUCIFIX-CROSS-PENDANT-BEAUTIFUL/153441481700?hash=item23b9d333e4%3Ag%3A5tgAAOSwqYRcp8YD&LH_Auction=1
"Sold  Apr 12, 2019 Byzantine bronze cross Jesus Christ crucified inscription IC XC 10th century AD.",$35.00,"EUROPE, Macedonia",https://www.ebay.com/itm/Byzantine-bronze-cross-Jesus-Christ-crucified-inscription-IC-XC-10th-century-AD/202646141655?hash=item2f2ea6bad7%3Ag%3A4LIAAOSwe0Zcp3SN&LH_Auction=1
"Sold  Apr 12, 2019 LOT OF 10 BRONZE ROMAN BYZANTINE ITEMS //1276",$0.99,"CYPRUS, Cyprus",https://www.ebay.com/itm/LOT-OF-10-BRONZE-ROMAN-BYZANTINE-ITEMS-1276/153440886152?hash=item23b9ca1d88%3Ag%3Aoh4AAOSwGrVcpw4n&LH_Auction=1
"Sold  Apr 12, 2019 LOT OF 21 ROMAN & BYZANTINE AND OTHER RINGS & RING PARTS //1249",$19.50,"Flensburg, Germany",https://www.ebay.com/itm/LOT-OF-21-ROMAN-BYZANTINE-AND-OTHER-RINGS-RING-PARTS-1249/153438445327?hash=item23b9a4df0f%3Ag%3AB4wAAOSw%7E4xcpFlk&LH_Auction=1
"Sold  Apr 12, 2019 LOT OF 8 BRONZE ISLAMIC & BYZANTINE WEIGHTS  //1250",$8.00,"DUBAI, DUBAI, United Arab Emirates",https://www.ebay.com/itm/LOT-OF-8-BRONZE-ISLAMIC-BYZANTINE-WEIGHTS-1250/153438449413?hash=item23b9a4ef05%3Ag%3AU8oAAOSwYDhcpFu1&LH_Auction=1
"Sold  Apr 11, 2019 LOT OF 15 ANCIENT BYZANTINE CUP COINS - 062",$14.99,"Graz, Austria",https://www.ebay.com/itm/LOT-OF-15-ANCIENT-BYZANTINE-CUP-COINS-062/223471426858?hash=item3407ef5d2a%3Ag%3ADfYAAOSwLklcpjzu&LH_Auction=1
"Sold  Apr 11, 2019 ANCIENT ROMAN / BYZANTINE RING WITH 'STARBURST'--DETECTOR FIND",$8.53,"Stockton-on-tees, United Kingdom",https://www.ebay.com/itm/ANCIENT-ROMAN-BYZANTINE-RING-WITH-STARBURST-DETECTOR-FIND/352635007361?hash=item521aaf3181%3Ag%3AvSEAAOSw6wxcpmPo&LH_Auction=1
"Sold  Apr 11, 2019 LOVELY BYZANTINE BRONZE RING WITH CROSS ON BEZEL - WEARABLE",$35.00,"Graz, Austria",https://www.ebay.com/itm/LOVELY-BYZANTINE-BRONZE-RING-WITH-CROSS-ON-BEZEL-WEARABLE/323766096659?hash=item4b61f69313%3Ag%3A5IYAAOSwW4hcbEJp&LH_Auction=1
"Sold  Apr 11, 2019 Post-Medieval ""Crown"" Ring",$15.00,,
"Sold  Apr 11, 2019 LOT OF 3 ANCIENT BYZANTINE BRONZE, SILVER AND LEAD PENDANTS CIRCA 700-1500AD",$0.99,"EU, France",https://www.ebay.com/itm/LOT-OF-3-ANCIENT-BYZANTINE-BRONZE-SILVER-AND-LEAD-PENDANTS-CIRCA-700-1500AD/303116705959?hash=item469329e0a7%3Ag%3ADCIAAOSwf4Bclm5T&LH_Auction=1
"Sold  Apr 10, 2019  orthodox Russian Patriarchal Cross",$45.00,"Kineshma, Russian Federation",https://www.ebay.com/itm/orthodox-Russian-Patriarchal-Cross/163636338696?hash=item26197c6008%3Ag%3ABrAAAOSwOz5cqECH&LH_Auction=1
"Sold  Apr 10, 2019 Ancient Or Medieval Ring Roman? Byzantine? European Jewelry Artifact Authentic",$7.95,"Auburn, Alabama, United States",https://www.ebay.com/itm/Ancient-Or-Medieval-Ring-Roman-Byzantine-European-Jewelry-Artifact-Authentic/273792314998?hash=item3fbf4b2e76%3Ag%3AXeoAAOSwQ9xcpTss&LH_Auction=1
"Sold  Apr 10, 2019 HQ - LEO VI The Wise 870-912 AD Constantinople Mint . Byzantine Empire",$19.90,"Graz, Austria",https://www.ebay.com/itm/HQ-LEO-VI-The-Wise-870-912-AD-Constantinople-Mint-Byzantine-Empire/323764709599?hash=item4b61e168df%3Ag%3A47UAAOSwYS5cpONS&LH_Auction=1
"Sold  Apr 10, 2019 Late ROMAN to Early BYZANTINE Unknown Bronze Object - part of tool ... or?",$0.95,"Lummi Island, Washington, United States",https://www.ebay.com/itm/Late-ROMAN-to-Early-BYZANTINE-Unknown-Bronze-Object-part-of-tool-or/283439871832?hash=item41fe553758%3Ag%3A4pQAAOSwVotch8r6&LH_Auction=1
"Sold  Apr 10, 2019 ANCIENT GLASS WEIGHT WITH MONOGRAM BYZANTINE 400-700 AD",$115.00,"New York, New York, United States",https://www.ebay.com/itm/ANCIENT-GLASS-WEIGHT-WITH-MONOGRAM-BYZANTINE-400-700-AD/123727344351?hash=item1cceb972df%3Ag%3AqtUAAOSwNUlb-gli&LH_Auction=1
"Sold  Apr 10, 2019 Ancient Late Roma or Byzantine Bronze Application ""Star"" Silvered Very Rare",$3.25,"EU, France",https://www.ebay.com/itm/Ancient-Late-Roma-or-Byzantine-Bronze-Application-Star-Silvered-Very-Rare/223469430601?hash=item3407d0e749%3Ag%3Ae%7EoAAOSwCtJccnoc&LH_Auction=1
"Sold  Apr 10, 2019 Ancient Byzantine Medieval Bronze Buckle Circa 900-1200 AD Very Rare",$5.00,"EU, France",https://www.ebay.com/itm/Ancient-Byzantine-Medieval-Bronze-Buckle-Circa-900-1200-AD-Very-Rare/223469430500?hash=item3407d0e6e4%3Ag%3AI8MAAOSwW75clTLr&LH_Auction=1
"Sold  Apr 10, 2019 Ancient Byzantine Medieval Bronze Buckle Circa 900-1200 AD Very Rare",$4.00,"EU, France",https://www.ebay.com/itm/Ancient-Byzantine-Medieval-Bronze-Buckle-Circa-900-1200-AD-Very-Rare/223469430500?hash=item3407d0e6e4%3Ag%3AI8MAAOSwW75clTLr&LH_Auction=1
"Sold  Apr 9, 2019 ANCIENT BYZANTINE BRONZE CROSS - RELIGIOUS ARTIFACT - WEARABLE VERY RARE",$34.51,"EU, France",https://www.ebay.com/itm/ANCIENT-BYZANTINE-BRONZE-CROSS-RELIGIOUS-ARTIFACT-WEARABLE-VERY-RARE/183754082693?hash=item2ac898c985%3Ag%3AvqQAAOSwcaZcnzpG&LH_Auction=1
"Sold  Apr 9, 2019 LOVELY GROUP OF ANCIENT VIKING DECORATED GLASS BEADS",$34.00,"Moscow, Russian Federation",https://www.ebay.com/itm/LOVELY-GROUP-OF-ANCIENT-VIKING-DECORATED-GLASS-BEADS/183754076518?hash=item2ac898b166%3Ag%3AB%7EgAAOSwxS9cnzcm&LH_Auction=1
"Sold  Apr 9, 2019 Ancient Or Medieval Ring Roman? Byzantine? European Jewelry Artifact Authentic A",$7.00,"Auburn, Alabama, United States",https://www.ebay.com/itm/Ancient-Or-Medieval-Ring-Roman-Byzantine-European-Jewelry-Artifact-Authentic-A/273792358479?hash=item3fbf4bd84f%3Ag%3AZo4AAOSwZrtcpTyw&LH_Auction=1
"Sold  Apr 9, 2019 CHOICE POST BYZANTINE, MEDIEVAL SILVER GILT MOUNT BELT DECORATION +++ENAMEL+++",$24.99,"..................., Norway",https://www.ebay.com/itm/CHOICE-POST-BYZANTINE-MEDIEVAL-SILVER-GILT-MOUNT-BELT-DECORATION-ENAMEL/223469064914?hash=item3407cb52d2%3Ag%3ALDQAAOSwC8ZchvlF&LH_Auction=1
"Sold  Apr 9, 2019 BEAUTIFUL LATE BYZANTINE 1300-1400 AD. SILVER EARRING - AMAZING BLUE STONE+++",$53.99,,
"Sold  Apr 9, 2019 IMPOSING BYZANTINE LARGE SILVER RING  w/ RED GLASS STONE+++",$59.99,"..................., Norway",https://www.ebay.com/itm/IMPOSING-BYZANTINE-LARGE-SILVER-RING-w-RED-GLASS-STONE/223469064916?hash=item3407cb52d4%3Ag%3AEOcAAOSwJ-xcmV0o&LH_Auction=1
"Sold  Apr 9, 2019 BYZANTINE PERIOD BRONZE WEIGHT OR GAMING PIECE WITH RING AND DOT MOTIFS",$4.54,"Didcot, United Kingdom",https://www.ebay.com/itm/BYZANTINE-PERIOD-BRONZE-WEIGHT-OR-GAMING-PIECE-WITH-RING-AND-DOT-MOTIFS/153437994570?hash=item23b99dfe4a%3Ag%3A6NYAAOSw2cRco3t%7E&LH_Auction=1
"Sold  Apr 9, 2019 BEAUTIFUL BYZANTINE ERA CRUSADERS SILVER SIGNET RING WITH MONOGRAM",$35.12,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-BYZANTINE-ERA-CRUSADERS-SILVER-SIGNET-RING-WITH-MONOGRAM/153437991862?hash=item23b99df3b6%3Ag%3A0EoAAOSwQVVco3v0&LH_Auction=1
"Sold  Apr 9, 2019 ANCIENT STYLE GOLD GILDED RING WITH BYZANTINE COIN INSERT ADJUSTABLE",$8.53,"Didcot, United Kingdom",https://www.ebay.com/itm/ANCIENT-STYLE-GOLD-GILDED-RING-WITH-BYZANTINE-COIN-INSERT-ADJUSTABLE/153437991351?hash=item23b99df1b7%3Ag%3AkhYAAOSwpLxco3p3&LH_Auction=1
"Sold  Apr 9, 2019 SCARCE ANCIENT BYZANTINE BRONZE AMULET WEARABLE ARTEFACT 500-900AD",$8.53,"Didcot, United Kingdom",https://www.ebay.com/itm/SCARCE-ANCIENT-BYZANTINE-BRONZE-AMULET-WEARABLE-ARTEFACT-500-900AD/153438000855?hash=item23b99e16d7%3Ag%3AuUEAAOSwozpco38I&LH_Auction=1
"Sold  Apr 9, 2019 ANCIENT BYZANTINE MEDIEVAL BRONZE BELT MOUNT 9th - 13th CENTURY AD",$0.99,,
"Sold  Apr 9, 2019 LOT OF 2 ANCIENT BYZANTINE MEDIEVAL BRONZE BELT MOUNTS 9th - 13th CENTURY AD",$0.99,,
"Sold  Apr 9, 2019  SCARCE BYZANTINE ERA BRONZE CRUSADERS CROSS AMULET WITH SAINTS",$28.86,,
"Sold  Apr 9, 2019 LOT OF 40 ANCIENT BYZANTINE CUP COINS - 24 - SMALL CORE",$35.00,"Graz, Austria",https://www.ebay.com/itm/LOT-OF-40-ANCIENT-BYZANTINE-CUP-COINS-24-SMALL-CORE/223468840770?hash=item3407c7e742%3Ag%3AA0sAAOSwHwRco52-&LH_Auction=1
"Sold  Apr 9, 2019 Byzantine Finger Ring With Religious Scene",$9.99,"New York, New York, United States",https://www.ebay.com/itm/Byzantine-Finger-Ring-With-Religious-Scene/123715761907?hash=item1cce08b6f3%3Ag%3AODAAAOSw2S9cn5ks&LH_Auction=1
"Sold  Apr 9, 2019 Byzantine Signet Ring With Cruciform Monogram",$9.99,"New York, New York, United States",https://www.ebay.com/itm/Byzantine-Signet-Ring-With-Cruciform-Monogram/123715753539?hash=item1cce089643%3Ag%3AJRsAAOSwrdlcn5WM&LH_Auction=1
"Sold  Apr 9, 2019 Byzantine Chi Rho Finger Ring",$10.99,"New York, New York, United States",https://www.ebay.com/itm/Byzantine-Chi-Rho-Finger-Ring/123715738657?hash=item1cce085c21%3Ag%3ApzUAAOSwqNxcn5K3&LH_Auction=1
"Sold  Apr 9, 2019 Byzantine Bronze Barrel Shaped Weight with I.B Coins Weight 14.44gr circa 500-70",$10.51,"CYPRUS, Cyprus",https://www.ebay.com/itm/Byzantine-Bronze-Barrel-Shaped-Weight-with-I-B-Coins-Weight-14-44gr-circa-500-70/392270083908?hash=item5b551e7744%3Ag%3AWoAAAOSwR7xccWqD&LH_Auction=1
"Sold  Apr 9, 2019 Byzantine Near East Bronze Polygonal Weight Pentalpha Decorated Circa 500-700 AD",$27.55,"CYPRUS, Cyprus",https://www.ebay.com/itm/Byzantine-Near-East-Bronze-Polygonal-Weight-Pentalpha-Decorated-Circa-500-700-AD/202643038355?hash=item2f2e776093%3Ag%3AXncAAOSwwmlcbvhS&LH_Auction=1
"Sold  Apr 9, 2019 ANCIENT BYZANTINE MEDIEVAL BRONZE APPLICATION CIRCA 1100-1300 AD.",$0.99,"Rye, New Hampshire, United States",https://www.ebay.com/itm/ANCIENT-BYZANTINE-MEDIEVAL-BRONZE-APPLICATION-CIRCA-1100-1300-AD/303114689612?hash=item46930b1c4c%3Ag%3AVKgAAOSwUHRcow9k&LH_Auction=1
"Sold  Apr 8, 2019 ANCIENT Medieval ROMAN BRONZE Wedding RING museum quality ARTIFACT RING",$1.99,,
"Sold  Apr 8, 2019 Lot of 6 Ancient Roman / Byzantine Medieval Bronze Belt Mounts Very Rare",$5.00,"EU, France",https://www.ebay.com/itm/Lot-of-6-Ancient-Roman-Byzantine-Medieval-Bronze-Belt-Mounts-Very-Rare/223468215941?hash=item3407be5e85%3Ag%3A0MoAAOSwJ8lclTxe&LH_Auction=1
