Object
Sold  Dec 29 2018 4 Ancient Roman Quartz Glass Carnelian Beads Romans VERY RARE!  TOP !!
Sold  Dec 28 2018 Ancient Viking Bead-Decoration Bronze MYTHOLOGICAL RUNES
Sold  Nov 19 2018 Ancient Roman Military Mount Cavalry Horse Depiction
Sold  Dec 12 2018 10 Ancient Roman Clear Blue Small Glass Beads Estimated 100-800 BC Artifact Old!
Sold  Nov 30 2018 RARE LARGE ANCIENT ROMAN BRONZE LION FACE APPLIQUE 200-400 AD (1)
Sold  Nov 25 2018  Roman Deer snack bird Hunter Wonderful Agate Stone intaglio bead
Sold  Dec 24 2018 roman bronze round mount with face relief
Sold  Jan 8 2019 ROMAN PERIOD > Ancient Roman leather workers > rough skin  IRON PUNCHER / SPIKE
Sold  Nov 28 2018 SCARCE-TERRACOTTA INDUS VALLEY MUG STOPPER CIRCA 1900 BC
Sold  Nov 25 2018 EXTREMELY RARE ROMAN BRONZE STYLUS PEN CIRCA 100-300 AD
Sold  Jan 4 2019 Rare Ancient Egyptian Faience Seated Horus 650-530 BC
Sold  Jan 13 2019 RARE ROMAN BRONZE ZOOMORPHIC ARTIFACT - FOUND WITH METAL DETECTOR
Sold  Nov 18 2018 A lantern engraved with the emblem of the Ottoman Empire Of bronze Old and rare
Sold  Jan 3 2019 LOT OF 3pcs. ANCIENT ROMAN IRON KNIVES WELL CLEANED AND PRESERVED!!!
Sold  Oct 28 2018 INDUS VALLEY TERRACOTTA POT WITH GEOMETRIC DESIGN RARE ANCIENT ARTIFACT (1)
Sold  Jan 12 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (3)
Sold  Dec 2 2018 Fertility ** FLOWER ** ROMAN HUGE BRONZE * ARTIFACT
Sold  Dec 12 2018 Antique Copper & Brass Arabian Islamic Turkish Dallah Coffee or Tea Pot Bedouin
Sold  Nov 13 2018 UNUSED FIRST EDITION COPY OF WHO'S WHO IN INDIAN RELICS NO. 10 2000
Sold  Jan 8 2019 Amazing rare Coptic Egyptian papyrus Lot of 2 in Greek and Latin
Sold  Dec 27 2018 Indus Valley old terracotta  intaglio seal
Sold  Nov 11 2018 Bactrian  wonderfull rare old stone cylinderseal  bead
Sold  Nov 19 2018 Ancient viking bronze decorations 10-12 century
Sold  Nov 4 2018 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (3)
Sold  Dec 10 2018 VERY RARE ROMAN IRON DECORATED HORSE CHAIN CIRCA 300-400 AD
Sold  Nov 3 2018 58mm Authentic Roman Bronze Fabula 1800+ Years Old #A7325
Sold  Dec 21 2018 Ancient Agate  Old Wonderful Sulimani  Stone Unique Bead
Sold  Jan 2 2019 The strong lady Sokhmat warships and battles in the belief of ancient Egyptian
Sold  Nov 7 2018 64# Old Antique Islamic Yemeni Kohl Liner Mascara Kajal Kohl Container
Sold  Dec 6 2018 ANCIENT CANAANITE  STONE CYLINDER SEAL
Sold  Dec 25 2018 LOVELY GROUP OF ANCIENT VIKING DECORATED GLASS BEADS
Sold  Oct 26 2018 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (1)
Sold  Nov 28 2018 AUTHENTIC ANCIENT GREEK ERA BRONZE D@GGER W/ HANDLE - L727
Sold  Oct 22 2018 1 Ancient Roman Amber Bead Romans VERY RARE!  TOP!
Sold  Dec 5 2018 antik Ottoman docoments eraund 1900
Sold  Dec 2 2018 BYZANTINE BRONZE LARGE APPLICATION
Sold  Dec 29 2018 ANCIENT ROMAN STONE INTACT WITH HEAD 1.3gr 18.6mm
Sold  Nov 11 2018 Ancient Roman Bronze Chariot Mount. Face of Medusa
Sold  Oct 23 2018 LOVELY GROUP OF ANCIENT VIKING DECORATED GLASS BEADS
Sold  Nov 21 2018 10 RARE Ancient Roman Blue Glass Beads 2000+ Years Old! Authentic Artifact Lot L
Sold  Oct 21 2018 Roman legionary fittings
Sold  Oct 29 2018 Beautiful Yamani Old Rare Agate Stone With Stunning King Roman Face Curve # Y R4
Sold  Nov 21 2018 10 RARE Ancient Roman Blue Glass Beads 2000+ Years Old! Authentic Artifact Lot D
Sold  Nov 18 2018 BYZANTINE LEAD SEAL/ BLEISIEGEL OF MAGISTER APNELGARITES (11th cent.).EXCELLENT!
Sold  Jan 2 2019 Beautiful Anubis Horus And Khnum Ancient Egyptian Relief Faience Rare Wall Art
Sold  Nov 25 2018 BYZANTINE LEAD SEAL/ BLEISIEGEL WITH MOTHER OF GOD / BLOCK MONOGRAM (6th c.)
Sold  Nov 15 2018 Rare Large Ancient Egyptian ISIS Nursing Horus  (c. 2686–2181 BCE )
Sold  Nov 12 2018 A Mixture Of Ancient Islamic Items
Sold  Oct 29 2018 Outstanding Egyptian faience peice
Sold  Dec 17 2018 2 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!
Sold  Dec 23 2018 AUTHENTIC ANCIENT GREEK BRONZE SPE@R / SHORT SW0RD
Sold  Nov 21 2018 Amazing rare Coptic Egyptian papyrus Lot of 2 in Greek and Latin
Sold  Jan 2 2019 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA PLATE -  L938
Sold  Oct 26 2018 Ancient Viking iron knives 9-12 century
Sold  Nov 25 2018 Roman Bronze Chariot Attachment Eagle's Head
Sold  Dec 3 2018 EGYPTIAN CA.600 BC  ARCHAIC TERRACOTTA USHBATI - GIFT CHRISTMAS -  34
Sold  Oct 24 2018 5 RARE Ancient Roman Blue Glass Beads 2000+ Years Old! Authentic Artifact Lot
Sold  Oct 25 2018 Roman Bronze Head
Sold  Nov 17 2018 Ancient Greek Military Lead Sling Bullet Shot - LOT OF 2 / 68 grams
Sold  Dec 27 2018 Gold Roman Club of Hercules.
Sold  Dec 8 2018 ROMAN TERRACOTTA POT RARE ANCIENT ARTIFACT (1)
Sold  Dec 26 2018 5 RARE Ancient Roman Purple Glass Beads 50 BC- 400 AD Authentic Artifact Big
Sold  Dec 1 2018 EXTREMELY RARE ANCIENT BRONZE ROMAN APPPLIQUE BIRD.SUPERB.18 GR.35 MM
Sold  Jan 2 2019 Amazing Ancient Rare Roman Bronze Magnificent Quality
Sold  Oct 24 2018 AUTHENTIC LOT OF MEDIEVAL VIKING ERA BRONZE ITEMS  - L532
Sold  Dec 15 2018 VERY FINE MUSEUM WORTHY ANTIQUE PLATE PERSIANS ISLAMIC SILVER INLAID COPPER TRAY
Sold  Nov 11 2018 1 Ancient Roman Red Jasper Bead Romans VERY RARE!  TOP!
Sold  Nov 25 2018 MUSEUM QUALITY VIKING BRONZE AX CIRCA 800-1000 AD
Sold  Oct 30 2018 DETECTOR FINDS ANCIENT ROMAN CASKET HANDLE
Sold  Dec 25 2018 Vintage Hand Carved Solid Stone Sculpture Egyptian Anubis God of the Dead
Sold  Oct 22 2018 118. Roman Silver Bird
Sold  Dec 5 2018 20 Ancient Egyptian Stone Beads Egypt VERY RARE!   TOP !!
Sold  Nov 25 2018 Ancient Rare Roman Beautiful Stone wonderful Roman stemp bead
Sold  Nov 27 2018 Rare Ancient Egyptian Osiris Limestone   Relief (m. 36 BC-30 BC)
Sold  Jan 16 2019 women's decorations of the  Greek Age
Sold  Oct 29 2018 More than a Hundred 2500 Year old Ancient Egyptian Faience Mummy Beads (K754)
Sold  Nov 9 2018 Rare Ancient Egyptian Seated Osiris (350 BC-300 BC)
Sold  Dec 10 2018 More than a Hundred 2500 Year old Ancient Egyptian Faience Mummy Beads (K1436)
Sold  Dec 28 2018 Very Old Ancient Bronze Greek History Frist Little Antique Crocodile   # 6H
Sold  Nov 4 2018 Smal Egyptian Pectoral for Tutmosis III - ca. 61cm.
Sold  Nov 11 2018 2 Ancient Roman Agate Beads Romans VERY RARE!  TOP !!
Sold  Nov 19 2018 Ancient Egyptian Style Satue Of Two Seated Rulers
Sold  Nov 26 2018 AUTHENTIC ANCIENT GANDHARA DECORATED SCHIST STONE PANEL - L707
Sold  Dec 25 2018 RARE AND INTERESTING ROMAN BRONZE LID MOUNT STYLIZED BIRD HANDLE+++
Sold  Dec 27 2018 Ancient Roman face bronze .100-300 AD
Sold  Nov 14 2018 5 RARE Ancient Roman Blue Glass Beads 2000+ Years Old! Authentic Artifact Big
Sold  Nov 25 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (2)
Sold  Jan 12 2019 Lot of Roman KNlFES  - Warriors Relics Metal Detector Found circa 100 AD (+452)
Sold  Dec 8 2018 Ancient Bronze Artefacts Bactrian 300 BC No Reserve #S2515
Sold  Jan 13 2019 NICE LOT OF ANCIENT BRONZE ARTIFACTS - GREEK TO BYZANTINE PERIOD
Sold  Dec 22 2018 Diva Mariniana  Rome  AD 255-257.  Billon BI AR & AE Antoninianus Peacock
Sold  Dec 30 2018 Rare Large Ancient Egyptian Faience Amenhotep III  (1388 - 1351 BC )
Sold  Dec 23 2018 RARE INDUS VALLEY ARCHAIC CA.2000 BC TERRACOTTA ZEBU BULL FIGUIRNE
Sold  Nov 17 2018 RARE CELTIC CHAINMAIL ARMOR FRAGMENTS FROM A CELTIC WARRIOR ACCOUNTREMENT+++
Sold  Oct 30 2018 Resin Model of  Ancient Egyptian Fertility God Min with Erect Penis 14cm Tall
Sold  Jan 18 2019 ancient Viking Large bell Sea shell REALLY ancient
Sold  Jan 12 2019 Egyptian faience Sahbti 125 cm.
Sold  Nov 20 2018 Ancient Egyptian Antiquities Old Fish (716-711 BCE)
Sold  Oct 30 2018 ROMAN IRON LEGIONARY FIRESTARTER
Sold  Nov 30 2018 Rare Ancient Egyptian Reliefs Stone Of Queen Hatshepsut (350 BC-300 BC)
Sold  Dec 4 2018 ANCIENT ROMAN ARTIFACTS
Sold  Dec 8 2018 ANCIENT ROMAN BRONZE LARGE BALSAMARIUM - 200-400 AD (1)
Sold  Nov 21 2018 5 Ancient Roman Gold Gilded Beads European Authentic Antiquity Artifact Greek
Sold  Nov 25 2018 BYZANTINE LEAD SEAL/ BLEISIEGEL WITH EAGLE / BLOCK MONOGRAM (6th/7th c.)
Sold  Dec 29 2018 Ancient Roman Bronze Bird  L=35x15x20mm 13gr.
Sold  Dec 24 2018 AUTHENTIC ANCIENT CELTIC BRONZE AGE PAIR OF TOGGLES - H740
Sold  Dec 15 2018 Ancient egyptian antiquities
Sold  Dec 23 2018 A321.Roman style bronze phalera Medusa head
Sold  Jan 2 2019 OLD BRONZE BEAUTIFUL INTAGLIO ROMAN OLD BRONZE BEAD
Sold  Nov 30 2018 ancient Viking small bronze bell REALLY ancient
Sold  Dec 3 2018 UNIQUE!!!!!! NEAR EASTERN BRONZE SW0RD WITH ANIMAL HEADS CIRCA 1700 AD - 55cm
Sold  Dec 27 2018 Rare ancient Egyptian Stone Boat (old Kingdom)
Sold  Oct 27 2018 BYZANTINE LEAD SEAL/ BLEISIEGEL OF NIKETAS KOYBOYKLEISIOS AND NOTARIOS (10th c.)
Sold  Dec 14 2018 ULTRA RARE ANCIENT EGYPTIAN LIFE SIZED STONE HAND LATE PERIOD 664 - 332 BC
Sold  Dec 4 2018 RARE ROMAN TO MEDIEVAL BRONZE PHALERA - RICHLY DECORATED - AS FOUND
Sold  Dec 7 2018 NICE LOT OF BRONZE AGE ANCIENT GREEK BRONZE SCYTHES AND HANDLES 2500-1500 BC
Sold  Dec 9 2018 RUSSIAN OLD ANCIENT ARTIFACT BRONZE SMALL ICON WITH SAINT AND MP OY
Sold  Jan 6 2019 DAVID STAR BRONZE ROMAN APPLIQUE
Sold  Nov 4 2018 SCARCE CIRCA 100-300AD ROMAN ERA BRONZE & IRON TIPPED FIRESTRIKER WITH HORSE
Sold  Nov 8 2018 Rare Ancient Egyptian Relief Limestone  Of Queen Hatshepsut (c. 1478–1458 BC )
Sold  Jan 13 2019 *SC*FINE SCULPTURAL HEAD OF A RAM OR GOAT ROMAN  ca. 1st.-3rd. cent. AD!!
Sold  Nov 22 2018 Rare Large Ancient Egyptian Faience Khnum Ra (Old Kingdom)
Sold  Dec 15 2018 50 Ancient Roman Clay Glass Beads Romans VERY RARE!  TOP !!
Sold  Nov 6 2018 2 Ancient Roman Glass Beads Romans VERY RARE!  TOP!
Sold  Dec 26 2018 10 Ancient Roman Light Blue Small Glass Beads Artifact Old! Estimated 100-800 AD
Sold  Dec 23 2018 EXTREMELY RARE ROMAN GLASS PIPE PART CIRCA 100 AD
Sold  Nov 21 2018 ancient Egyptian Wooden Boat (old Kingdom)
Sold  Dec 22 2018 ROMAN TERRACOTTA POT RARE ANCIENT ARTIFACT (1)
Sold  Oct 28 2018 ANCIENT CANAANITE  STONE CYLINDER SEAL
Sold  Nov 18 2018 AN INCREDIBLE RARE ANCIENT EGYPTIAN MUMMIFIED FALCON 6TH-1ST CENTURY BC
Sold  Nov 30 2018 Roman old Unique 2 animal Agate stone lovely Beads    #6R
Sold  Jan 5 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (1)
Sold  Dec 10 2018 Ancient Egyptian Style Satue Of Two Seated Rulers
Sold  Nov 17 2018 23rd-28th Nov 2018 GREEK ANTIQUITIES SALE: catalogues [3]
Sold  Oct 22 2018 19. Roman Egzagia
Sold  Nov 25 2018 3255	Ancient Roman bronze interesting applique / mount / attachable.
Sold  Nov 27 2018 EXTREMELY RARE ROMAN PERIOD COMPACT Lead & Bronze PLUMB BOB+++
Sold  Oct 22 2018 An ancient bronze writer wrote  Kievan Rus Vikings 11-13 AD № 354/4.
Sold  Nov 28 2018 Very fine Genuine Roman bronze tweezers
Sold  Jan 8 2019 TOP CONDITION ANCIENT ROMAN IRON FIRE STARTER+++WITH A FLINT+++DECORATION+++
Sold  Dec 16 2018 1 Ancient Egyptian Amber Bead Egypt VERY RARE!   TOP !!
Sold  Jan 4 2019 STUNNING LOT OF BRONZE ARTIFACTS FROM BRONZE AGE 2500 BC TO 400 AD
Sold  Dec 22 2018 Egyptian faience Sahbti 112 cm.
Sold  Dec 25 2018 (2) Copper Greek Handicraft Wall Hanging Plates Assorted One Ceramic
Sold  Nov 1 2018 Impressive Ancient Egyptian Faience Plauque
Sold  Nov 13 2018 Natural Real Persian Lovely Nishapur Turquoise Wonderful Color and Quality  # T8
Sold  Dec 11 2018 THE HISTORY OF ROME 1819
Sold  Nov 28 2018 5 Ancient Roman Gold Gilded Beads European Authentic Antiquity Artifact Greek
Sold  Nov 12 2018 129-125 BC Seleucid King. Demetrius II Nicator Ancient Greek Silver Tetradrachm
Sold  Jan 7 2019 20 Ancient Egyptian Stone Beads Egypt VERY RARE!   TOP !!
Sold  Nov 18 2018  FERTILITI APPLIQUE ROMAN BRONZE
Sold  Oct 22 2018 22. Roman Application With Lion Head
Sold  Nov 20 2018 LOT OF 3pcs. ANCIENT ROMAN IRON KNIVES WELL CLEANED AND PRESERVED!!!
Sold  Jan 4 2019 EXCELLENT  ANCIENT GREEK ANIMAL CIRCA 300 BC LAPIS FIQURE #SR094
Sold  Oct 30 2018 ANCIENT ROMAN BRONZE PLUMB BOB
Sold  Nov 11 2018 ROMAN BRONZE MILITARY ARMOUR HINGE CIRCA 200-400 AD
Sold  Nov 11 2018 ASSORTED ANTIQUE ROMAN EAST KENT METAL DETECTING FIND MIXED BULK LOT
Sold  Nov 19 2018 VIKING Kievan Rus' ANTIQUE Fragment PART Old BRONZE Eastern Europe 45x30x7 mm
Sold  Jan 12 2019 ROMAN TERRACOTTA POT RARE ANCIENT ARTIFACT (1)
Sold  Nov 4 2018 2 Ancient Roman Faceted Carnelian Beads Romans VERY RARE!  TOP!
Sold  Nov 30 2018 Rare Ancient Egyptian Amenhotep III (c. 1391–1353 BC).
Sold  Dec 22 2018 Ancient Roman Beads Glass Encrusted Patina ~ Centuries Old
Sold  Nov 9 2018 ancient Viking small bronze bell REALLY ancient
Sold  Nov 11 2018 EXTREMELY RARE STONE AGE B0NE DAGER CIRCA 8700 BCE
Sold  Dec 16 2018 Ancient Teracotta Mother Goddess Torso Indus Valley 600 BC NO RESERVE  #TR5931
Sold  Dec 13 2018 Ancient Fragment Glass Beads Strand Roman 200 BC NO RESERVE #1680
Sold  Jan 7 2019 5 Ancient Roman Carnelian Glass Beads Romans VERY RARE!  TOP !!
Sold  Dec 26 2018 10 Ancient Roman Clear Blue Small Glass Beads Estimated 100-800 BC Artifact Old!
Sold  Oct 29 2018 LOT  5 x ANCIENT AUTHENTIC ROMAN EYE GLASS BEADS 200 AD-500AD
Sold  Dec 10 2018 Beautiful Roman Bonz Botton
Sold  Dec 14 2018 Ancient Fragment Glass Beads Strand Roman 200 BC NO RESERVE  #BE1372
Sold  Dec 14 2018 ancient Viking Large bell Sea shell REALLY ancient
Sold  Nov 11 2018  CIRCA 300 BC 100 AD ANCIENT GREEK MILITARY LEAD SLING SHOT BULLET
Sold  Dec 3 2018 138-129 BC Seleucid Kingdom Antiochus VII Ancient Greek Silver Tetradrachm
Sold  Jan 16 2019 Stunning Ancient Roman Glass Unique Lion Face #SR346
Sold  Dec 1 2018 Stunning Roman Artifact Bronze Applique of GOD Dionysus circa 100 AD  (+300)
Sold  Jan 10 2019 Superb 2 Ancient antique Spanish Heavy Roman Bronze Bell campane 2-4th. C
Sold  Dec 7 2018  Ancient Roman Bronze Aplique LION D=33mm Silver Plate
Sold  Nov 29 2018 4 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!
Sold  Nov 15 2018 Amazing rare Coptic Egyptian papyrus in Greek or Latin big
Sold  Nov 7 2018 34# Old Rare Antique Beautiful Yemeni Dress Jewish Work Embroidered 100 Years
Sold  Nov 21 2018 5 RARE Ancient Roman Yellow Glass Beads 2000+ Years Old! Authentic Artifact Lot
Sold  Nov 25 2018 HIGHLY UNUSUAL CIRCA 1075-332BC ANCIENT EGYPTIAN TOKEN W/HIEROGLYPHS
Sold  Nov 10 2018 BYZANTINE LEAD SEAL/ BLEISIEGEL OF CONON TURMARCHES (7th c.). VERY NICE PIECE!
Sold  Jan 13 2019 510/500-480 BC Attica Athens Ancient Greek Silver Tetradrachm NGC Archaic Style
Sold  Nov 25 2018 HUGE LOT OF CELTIC ROMAN VIKING MEDIEVAL METAL DETECTING FINDS - 500BC/1600AD
Sold  Jan 13 2019 BYZANTINE LEAD SEAL/ BLEISIEGEL OF NIKETAS PROTOSPATHARIUS CHARTULARIUS (11th c)
Sold  Jan 18 2019 Ancient silver jewelery temporal Vikings Kievan Rus 10-13 AD № 494/2.
Sold  Jan 7 2019 Mixed Artifact Lot Roman Medieval etc.
Sold  Jan 5 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (3)
Sold  Jan 13 2019 Rare piece of ancient Egyptian civilization
Sold  Dec 29 2018 7 small Genuine ancient Roman beads circa 100 - 400 AD - (352)
Sold  Dec 11 2018 Mochediadem crown tumbaga gold (mix of gold and copper)PrecolumbianMochica
Sold  Jan 2 2019 Canopus Anubis Ancient Egyptian Civilization
Sold  Nov 25 2018 Roman legionaries Battle Prayer God Accent Metal Detecting Find. No Reserve
Sold  Nov 25 2018 A VERY RARE LARGE EGYPTIAN COPTIC DOCUMENT SCROLL
Sold  Oct 28 2018 ANCIENT QUEEN ENGRAVED FACE ROMAN AGATE STONE    # 5M
Sold  Oct 22 2018 38. Roman Item
Sold  Oct 21 2018 Nicely Unique Egyptian faience
Sold  Jan 13 2019 AMAZING - VERY BEAUTIFUL - CIRCA 1500-332BC ANCIENT EGYPTIAN RELIEF WALL ART
Sold  Jan 15 2019 Rare ancient Phoenician glass beads  300 bc
Sold  Dec 2 2018 ANCIENT ROMAN HORSE HARNESS DISTRIBUTORS
Sold  Nov 24 2018 LOT OF 3pcs. ROMAN PERIOD IRON KNIVES TOP CONDITION+++
Sold  Dec 12 2018 14 RARE Ancient Roman & Phoenician Glass Beads 2000+ Years Old Artifacts
Sold  Dec 2 2018 Ancient Egyptian Black Anubis  (c.3100-c.2890 BC)
Sold  Nov 21 2018 ROMAN TRULLA SILVER REPRODUCTION (1st Century) by GORHAM
Sold  Nov 5 2018 Rare Large Ancient Egyptian Faience Amenhotep III  (1388 - 1351 BC )
Sold  Dec 12 2018 Ancient & Medieval Artifacts Lot Antiquities Metal Detector Find European Viking
Sold  Dec 13 2018 Ancient Fragment Glass Beads Strand Roman 200 BC NO RESERVE #2942
Sold  Jan 3 2019  Unique Old Roman Hunter intaglio stone Unique Bead
Sold  Dec 26 2018 10 Ancient Roman Dark Blue Small Glass Beads Estimated 100-800 AD Artifacts Old!
Sold  Dec 20 2018 #y8   Wonderful Persian Nishapur Natural Turquoise Stone With Wild Loin Intaglio
Sold  Jan 5 2019 VERY RARE UNCERTAIN OTTOMAN APPLIQUE WITH RARE STONES.558 GR 120 MM
Sold  Oct 27 2018 Roman bronze gladiator 2nd/3rd entury ad
Sold  Dec 25 2018 1ST EDITION PREHISTORIC ANTIQUITIES OF INDIANA  FROM THE DAVID STILP LIBRARY
Sold  Nov 4 2018 Egyptian blue faience Horus the Child-Harpocrates 38cm.
Sold  Dec 30 2018 VERY RARE VINTAGE HAND MADE STONE EGYPTIAN NILE CROCODILE-LARGE SIZE
Sold  Jan 10 2019 PRIMITIVE  Pre-Columbian FIQURE MADE OF LAVA
Sold  Dec 10 2018 20 Ancient Egyptian Stone Beads Egypt VERY RARE!   TOP !!
Sold  Nov 3 2018 1 Ancient Roman Carnelian Agate Bead Romans VERY RARE!  TOP!
Sold  Dec 14 2018 1 Ancient Roman Amber Bead Romans VERY RARE!  TOP!
Sold  Dec 19 2018 2 Authentic Ancient Egyptian Faience Beads North Africa Mummy Pharoh 1650 BC
Sold  Jan 13 2019 RARE VIKING ARCHAIC BRONZE FIRE STARTER DEPICTING ODIN WITH Huginn and Muninn
Sold  Jan 6 2019 Rare Ancient Egyptian Relief Limestone  Of Queen Hatshepsut (c. 1478–1458 BC )
Sold  Jan 13 2019 Uchapetti. Rare wood 35cm ancient Egyptian civilization
Sold  Dec 15 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (1)
Sold  Jan 3 2019 LOW OUTBID1$!! VIKING AND BYNZTANTINE CHROSSES  AND MEDALJONGS ARTIFECTS
Sold  Dec 2 2018 Rare Large Ancient Egyptian Faience Ramses II  (1279 - 1213 Bce )
Sold  Dec 9 2018 BYZANTINE LEAD SEAL/ BLEISIEGEL OF ANTIOCHUS OFFICER (6th cent.).Excellelent!
Sold  Dec 23 2018 MASSIVE-ROMAN BRONZE WINGED PHALLUS FERTILITY SYMBOL 1st CENTURY BC-AD
Sold  Jan 13 2019 A245.Roman style bronze phalera Zeus
Sold  Jan 13 2019 VERY BEAUTIFUL- CIRCA 100-300AD - ROMAN LEGIONARY BRONZE LION ATTACKING MOUNT
Sold  Dec 6 2018 DETECTOR FINDEXTREMELY RARE200-600.AD ROMAN SILVER CAT.ANTIQUITY IN HAND.
Sold  Dec 30 2018 Battle Kisten  Kievan Rus -  Vikings  - 10 - 13th century AD
Sold  Jan 12 2019 Rare piece of ancient Egyptian civilization . bronze
Sold  Jan 16 2019 CIRCA 300 BC 100 AD ANCIENT GREEK MILITARY LEAD SLING SHOT BULLET
Sold  Dec 2 2018 1 Ancient Roman Amber Bead Romans VERY RARE!  TOP!
Sold  Dec 17 2018 Rare Ancient Egyptian Scribe - Old Kingdom (2494-2345 BC)
Sold  Dec 2 2018 5 VINTAGE PHOTOS OF YUCATAN MAYAN TEMPLES & GOLD ARTEFACTS by HUGO BREHME MEXICO
Sold  Dec 6 2018 Rare Ancient Egyptian Granite Stone Seated Queen Hatshepsut (18th Dynasty)
Sold  Dec 9 2018 BYZANTINE LEAD SEAL/ BLEISIEGEL OF NICEPHORUS IMPERIAL SPATHARIUS (8th cent.).
Sold  Nov 15 2018  Lot Roman Glass Patina Ancient Fragment Israel
Sold  Dec 13 2018 RARE 3 BRONZE ROMAN BELLS //849
Sold  Dec 8 2018 ANCIENT ROMAN LEAD ANIMAL VERY NICE AND INTEREST 14.4gr 35.3mm
Sold  Dec 23 2018 Rare Stunning Ancient Silver Viking Two Dragon Head C 8th / 11th.cent AD.
Sold  Dec 28 2018 2 Ancient Roman Rock Crystal Beads Romans VERY RARE!  TOP!
Sold  Nov 5 2018 6 Ancient Roman Red Jasper Beads Romans VERY RARE!  TOP!
Sold  Nov 11 2018 FANTASTIC ROMAN BRONZE OPENWORK APPLICATION / DECORATION
Sold  Jan 12 2019 Rare Ancient Egyptian Scribe - Old Kingdom (2494-2345 BC)
Sold  Dec 29 2018 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS WITH FROG  6.1gr  23.0mm
Sold  Oct 21 2018 BRITISH FOUND ANCIENT ROMAN MILITARY STRAP JUNCTION
Sold  Oct 22 2018 117. Roman Silver Bird
Sold  Dec 26 2018 5 RARE Ancient Roman Blue Glass Beads 2000+ Years Old! Authentic Artifact Lot
Sold  Nov 25 2018 Celtic Bronze decoration in form heart.Mector detector find
Sold  Jan 3 2019 Ancient silver jewelery temporal Vikings Kievan Rus 9-12 AD № 461/2.
Sold  Dec 19 2018 3 Ancient Roman Carnelian Beads Romans VERY RARE!  TOP!
Sold  Jan 2 2019 336-323 BC Alexander III the Great Ancient Greek Silver Tetradrachm
Sold  Dec 8 2018 Very good iron tips Vikings Kievan Rus 10-13 AD № 418/9.
Sold  Dec 24 2018 Rare Ancient Egyptian Scribe - Old Kingdom (2494-2345 BC)
Sold  Oct 28 2018 1478	Ancient Roman bronze item with solar symbol
Sold  Jan 16 2019 CIRCA 1264 BC ANCIENT EGYPTIAN Funerary BOAT W/HIEROGLYPHS ANUBIS -Sons Of HORUS
Sold  Dec 3 2018 More than a Hundred 2500 Year old Ancient Egyptian Faience Mummy Beads (K755)
Sold  Oct 31 2018 Christie's Catalogue: Antiquities Achaemenid Assyrian Egyptian Roman Greek Attic
Sold  Dec 20 2018 1 Ancient Roman Amber Bead Romans VERY RARE!  TOP!
Sold  Nov 16 2018 Ancient Greek Bronze Artifacts Indefinite L= 12-27mmmm Quality Rare
Sold  Dec 19 2018 MUSEUM QUALITY CIRCA 100 BC-AD CELTIC BRONZE SCYTHE
Sold  Oct 24 2018 Roman wand for voting Roman artefact.
Sold  Jan 15 2019 Ancient Roman Sharp! Venus Double Hasp Ex Donald Jackson Collection
Sold  Dec 9 2018 VERY RARE-CIRCA 1500-315BCE ANCIENT EGYPTIAN ‘THE UNKNOWN PHARAOH’ W/HIEROGLYPHS
Sold  Dec 10 2018 LOT OF 4pcs. ANCIENT ROMAN IRON KNIVES WELL CLEANED AND PRESERVED+++
Sold  Dec 29 2018 Ancient bronze jewelery temporal Vikings Kievan Rus 9-12 AD № 487/2.
Sold  Oct 23 2018 Ancient Bronze Zoomorphic Mount/Roman/Other
Sold  Jan 13 2019 BRONZE ROMAN SQUARE WITH GLASS PASTE RARE
Sold  Nov 13 2018 UNUSED FIRST EDITION COPY OF WHO'S WHO IN INDIAN RELICS NO. 9 1996
Sold  Nov 8 2018 STUNNING-BRONZE AGE CELTIC BRONZE BEAD-LARGE SIZE-CA 2500-1500 BC
Sold  Dec 16 2018 Ancient Egyptian Blue Cat 2800 BC -2750 BC
Sold  Dec 29 2018 STUNNING ANCIENT SILVER VIKING HARD VERY RARE.19 GR.14 MM
Sold  Dec 16 2018 Glass Grand Tour intaglio cameo roman paste souvenir james tassie Neoclassical
Sold  Dec 27 2018 Battle Kisten  Kievan Rus -  Vikings  - 10 - 13th century AD
Sold  Dec 11 2018 VERY RARE ANCIENT EGYPTIAN MOULD OF A PHAROAHS HEAD FOR CASTING
Sold  Dec 18 2018 Phoenicia Aradus Alexander III the Great Ancient Greek Silver Tetradrachm NGC
Sold  Dec 18 2018 DETECTOR FINDS ROMAN PERIOD LEGIONARY OBJECT POMMEL
Sold  Dec 27 2018 Battle Kisten  Kievan Rus -  Vikings  - 11 - 14th century AD
